,id,category,sub category,product,price,organic,vegetarian,vegan,gluten free,lactose free,beter leven,unit,weight,calories,ingredients
1676,2738,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,AH Halfvolle yoghurt,1.49,,1.0,,1.0,,,"1 lPrijs per LT € 1,49",1 Liter,45,"Ingrediënten: halfvolle yoghurt*, 1,5% melkeiwitconcentraat, Biogarde ®-cultuur.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
*Van weidemelk."
1677,2743,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,AH Magere franse kwark,2.19,,1.0,,1.0,,,"1 kgPrijs per KG € 2,19",1 Kilogram,52,Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
1678,2746,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,De Zaanse Hoeve Halfvolle vanille yoghurt,1.39,,1.0,,,,,"1 lPrijs per LT € 1,39",1 Liter,79,"Ingrediënten: halfvolle yoghurt* suiker, gemodificeerd maïszetmeel, aroma, kleurstof (riboflavine [E101], annatto norbixine [E160b(ii)]), vanille-extract.
Waarvan toegevoegde suikers 8.3g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
*Van weidemelk."
1679,2749,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,De Zaanse Hoeve Yoghurt griekse stijl 2% vet,2.19,,1.0,,1.0,,,"1 kgPrijs per KG € 2,19",1 Kilogram,61,"Ingrediënten: yoghurt*
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
*Van weidemelk."
1680,2752,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,De Zaanse Hoeve Volle yoghurt,1.39,,1.0,,1.0,,,"1 lPrijs per LT € 1,39",1 Liter,52,Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
1681,2756,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,AH Biologisch Volle yoghurt,1.69,1.0,1.0,,1.0,,,"1 lPrijs per LT € 1,69",1 Liter,62,"Ingrediënten: volle yoghurt*
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
EU Landbouw"
1682,2760,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,De Zaanse Hoeve Magere kwark,0.99,,1.0,,1.0,,,"500 gPrijs per KG € 1,98",500 Gram,50,Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
1683,2764,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Danio Romige kwark stracciatella,2.49,,,,,,,"450 gPrijs per KG € 5,53",1 Stuks (piece). 450 Gram,124,"Ingrediënten: Magere verse kwark (41%) (MELK), magere MELK, suiker (11,1%), water, room (MELK), MELKeiwitten, chocoladevlokjes 1,8% (cacaomassa, cacaoboter, suiker), glucose-fructosestroop, verdikkingsmiddelen (gemodificeerd tapioca- en maïszetmeel, pectine, guargom), aroma, zuurteregelaars (citroenzuur, calciumcitraat), MELKfermenten."
1684,2765,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,De Zaanse Hoeve Magere yoghurt,1.29,,1.0,,1.0,,,"1 lPrijs per LT € 1,29",1 Liter,28,Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
1685,2769,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,AH Biologisch Magere kwark naturel,2.9,1.0,1.0,,1.0,,,"500 gPrijs per KG € 4,18",500 Gram,53,"Waarvan toegevoegde suikers 0.0g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
EU Landbouw"
1686,2772,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,De Zaanse Hoeve Yoghurt Griekse stijl,2.29,,1.0,,1.0,,,"1 kgPrijs per KG € 2,29",1 Kilogram,128,Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
1687,2775,"Dairy, vegetable and eggs",Milk,AH Houdbare halfvolle melk,1.79,,1.0,,1.0,,,"6 x 200 mlPrijs per LT € 1,49",200 Milliliter,46,"Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
*Van weidemelk."
1688,2779,"Dairy, vegetable and eggs",Milk,Campina Karnemelk,1.59,,,,,,,"1 lPrijs per LT € 1,59",1 Liter,34,Schudden voor gebruik
1689,2782,"Dairy, vegetable and eggs",Milk,Arla Halfvolle melk biologisch,2.95,1.0,,,,,,"1,5 lPrijs per LT € 1,97",1.5 Liter,46,Ingrediënten: Bevat koemelkeiwit en lactose
1690,2785,"Dairy, vegetable and eggs",Milk,AH Biologisch Magere melk,1.49,1.0,1.0,,1.0,,3.0,"1 lPrijs per LT € 1,49",1 Liter,34,"Ingrediënten: magere melk*.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
EU Landbouw"
1691,2790,"Dairy, vegetable and eggs",Milk,Den Eelder Boeren karnemelk,1.69,,,,,,,"1 lPrijs per LT € 1,69",1 Liter,33,Ingrediënten: Gekarnde MELK met karnemelk culturen
1692,2792,"Dairy, vegetable and eggs",Milk,De Zaanse Hoeve Halfvolle melk,0.79,,1.0,,1.0,,,"500 mlPrijs per LT € 1,58",500 Milliliter,47,"Ingrediënten: halfvolle melk*.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
*Van weidemelk."
1693,2796,"Dairy, vegetable and eggs",Milk,Campina Halfvolle melk,1.79,,,,,,,"1 lPrijs per LT € 1,79",1 Liter,48,"Voorkom verspilling. Ook na datum vaak nog goed: kijk, ruik, proef."
1694,2799,"Dairy, vegetable and eggs",Milk,Arla Biologisch volle melk,2.15,1.0,,,,,,"1 lPrijs per LT € 2,15",1 Liter,64,Ingrediënten: Bevat koemelkeiwit en lactose
1695,2802,"Dairy, vegetable and eggs",Milk,Arla Lactofree halfvolle melk,2.19,,,,,,,"1 lPrijs per LT € 2,19",1 Liter,38,"Ingrediënten: Halfvolle MELK, lactase"
1696,2804,"Dairy, vegetable and eggs",Milk,AH Lactosevrij verse halfvolle melk drank,1.69,,1.0,,1.0,1.0,,"1 lPrijs per LT € 1,69",1 Liter,40,"Ingrediënten: halfvolle melk, lactase.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter"
1697,2808,"Dairy, vegetable and eggs",Milk,AH Karnemelk,1.25,,1.0,,1.0,,,"1 lPrijs per LT € 1,25",1 Liter,28,"Ingrediënten: karnemelk*.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
*Van weidemelk."
1698,2813,"Dairy, vegetable and eggs",Milk,AH Halfvolle melk,0.95,,1.0,,1.0,,,"0,5 lPrijs per LT € 1,90",500 Milliliter,48,"Ingrediënten: halfvolle melk*.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
*Van weidemelk."
1699,2818,"Dairy, vegetable and eggs",Milk,Campina Langlekker volle melk,1.89,,,,,,,"1 lPrijs per LT € 1,89",1 Liter,66,"Voorkom verspilling. Ook na datum vaak nog goed: kijk, ruik, proef."
1700,2821,"Dairy, vegetable and eggs",Milk,AH Biologisch Halfvolle melk,2.25,1.0,1.0,,1.0,,,"1,5 lPrijs per LT € 1,50",1.5 Liter,48,"Ingrediënten: halfvolle melk*.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
EU Landbouw"
1701,2829,"Dairy, vegetable and eggs",Milk,Campina Langlekker halfvolle melk,1.79,,,,,,,"1 lPrijs per LT € 1,79",1 Liter,48,"Voorkom verspilling. Ook na datum vaak nog goed: kijk, ruik, proef."
1702,2832,"Dairy, vegetable and eggs",Milk,AH Biologisch Houdbare volle melk,1.69,1.0,1.0,,1.0,,,"1 lPrijs per LT € 1,69",1 Liter,68,"Ingrediënten: volle melk*.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
EU Landbouw 
*Van biologische oorsprong."
1703,2836,"Dairy, vegetable and eggs",Milk,Campina Halfvolle melk,2.59,,,,,,,"1,5 lPrijs per LT € 1,73",1.5 Liter,48,"Voorkom verspilling. Ook na datum vaak nog goed: kijk, ruik, proef."
1704,2839,"Dairy, vegetable and eggs",Milk,De Zaanse Hoeve Magere Melk,1.15,,1.0,,1.0,,,"1 lPrijs per LT € 1,15",1 Liter,35,Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
1705,2843,"Dairy, vegetable and eggs",Milk,AH Lactosevrije houdbare halfvolle melk,1.29,,1.0,,1.0,1.0,,"1 lPrijs per LT € 1,29",1 Liter,47,"Ingrediënten: halfvolle melk.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter"
1706,2847,"Dairy, vegetable and eggs",Milk,AH Volle melk,1.49,,1.0,,1.0,,,"1 lPrijs per LT € 1,49",1 Liter,65,Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
1707,2852,"Dairy, vegetable and eggs",Milk,AH Biologisch Karnemelk,1.29,1.0,1.0,,1.0,,,"1 lPrijs per LT € 1,29",1 Liter,32,"Ingrediënten: karnemelk*.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
EU Landbouw"
1708,2856,"Dairy, vegetable and eggs",Milk,AH Magere melk,1.9,,1.0,,1.0,,,"1 lPrijs per LT € 1,09",1 Liter,38,Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
1709,2860,"Dairy, vegetable and eggs",Milk,Arla Biologisch halfvolle melk,2.5,1.0,,,,,,"1 lPrijs per LT € 2,05",1 Liter,46,Ingrediënten: Bevat koemelkeiwit en lactose
1710,2863,"Dairy, vegetable and eggs",Milk,AH Biologisch Volle melk,1.69,1.0,1.0,,1.0,,,"1 lPrijs per LT € 1,69",1 Liter,65,"Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
EU Landbouw"
1711,2867,"Dairy, vegetable and eggs",Milk,AH Biologisch Houdbare halfvolle melk,1.49,1.0,1.0,,1.0,,,"1 lPrijs per LT € 1,49",1 Liter,48,"Ingrediënten: halfvolle melk*.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
EU Landbouw 
*Van biologische oorsprong."
1712,2871,"Dairy, vegetable and eggs",Milk,De Zaanse Hoeve Karnemelk,1.9,,1.0,,1.0,,,"1 lPrijs per LT € 1,09",1 Liter,29,"Ingrediënten: karnemelk*
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter"
1713,2875,"Dairy, vegetable and eggs",Milk,AH Volle melk,1.29,,1.0,,1.0,,,"1 lPrijs per LT € 1,29",1 Liter,66,Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
1714,2879,"Dairy, vegetable and eggs",Milk,AH Halfvolle melk,1.45,,1.0,,1.0,,,"1 lPrijs per LT € 1,45",1 Liter,47,Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
1715,2884,"Dairy, vegetable and eggs",Milk,AH Biologisch Halfvolle melk,1.55,1.0,1.0,,1.0,,,"1 lPrijs per LT € 1,55",1 Liter,48,"Ingrediënten: halfvolle melk*.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
EU Landbouw"
1716,2888,"Dairy, vegetable and eggs",Milk,De Zaanse Hoeve Volle melk,1.29,,1.0,,1.0,,,"1 lPrijs per LT € 1,29",1 Liter,65,"Ingrediënten: volle melk*.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
*Van weidemelk."
1717,2892,"Dairy, vegetable and eggs",Milk,AH Halfvolle melk,1.99,,1.0,,1.0,,,"1,5 lPrijs per LT € 1,33",1.5 Liter,48,"Ingrediënten: halfvolle melk*.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter"
1718,2897,"Dairy, vegetable and eggs",Milk,Campina Langlekker halfvolle melk,19.99,,,,,,,"12 x 1 lPrijs per LT € 1,67",1 Liter,48,"Voorkom verspilling. Ook na datum vaak nog goed: kijk, ruik, proef."
1719,2900,"Dairy, vegetable and eggs",Milk,AH Houdbare halfvolle melk,1.19,,1.0,,1.0,,,"1 lPrijs per LT € 1,19",1 Liter,48,Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
1720,2904,"Dairy, vegetable and eggs",Milk,Campina Langlekker halfvolle melk voordeel 4pack,6.59,,,,,,,"4 lPrijs per LT € 1,65",4 Stuks (piece). 4 Liter,48,
1721,2907,"Dairy, vegetable and eggs",Milk,De Zaanse Hoeve Halfvolle melk,1.19,,1.0,,1.0,,,"1 lPrijs per LT € 1,19",1 Liter,47,"Ingrediënten: halfvolle melk*.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
*Van weidemelk."
1722,2911,"Dairy, vegetable and eggs",Milk,Campina Halfvolle melk,3.99,,,,,,,"2,4 lPrijs per LT € 1,66",2.4 Liter,48,
1723,2912,"Dairy, vegetable and eggs",Milk,De Zaanse Hoeve Halfvolle Melk,2.25,,1.0,,1.0,,,"2 lPrijs per LT € 1,13",2 Liter,46,
1724,2914,"Cheese, cold cuts, tapas",Snacks,AH Groene olijven met knoflook,3.5,,,1.0,1.0,1.0,,"260 gPrijs per KG € 13,46",260 Gram,252,"Ingrediënten: 67% groene olijf, plantaardige olie (raap, zonnebloem [in wisselende verhoudingen]), knoflook, zeezout, water, 0,4% knoflookgranulaat, voedingszuur (citroenzuur [E330], melkzuur [E270]), kruiden, zout, conserveermiddel (kaliumsorbaat [E202]), knoflookextract. 
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 2.65g per 100 gram"
1725,2917,"Cheese, cold cuts, tapas",Snacks,AH Zoete olijven,2.25,,,1.0,1.0,1.0,,"130 gPrijs per KG € 17,31",130 Gram,279,"Ingrediënten: groene olijf, suiker, plantaardige olie (raap, zonnebloem [in wisselende verhoudingen]), zeezout, wittewijnazijn, voedingszuur (melkzuur [E270], citroenzuur [E330]), conserveermiddel (kaliumsorbaat [E202]).
Waarvan toegevoegde suikers 17g per 100 gram en waarvan toegevoegd zout 2.70g per 100 gram"
1726,2920,"Cheese, cold cuts, tapas",Snacks,AH Nocellara olijven rozemarijn-peper,3.0,,,1.0,1.0,1.0,,"130 gPrijs per KG € 23,08",130 Gram,250,"Ingrediënten: 80% Nocellara-olijf, plantaardige olie (raap, zonnebloem [in wisselende verhoudingen]), zeezout, water, zwarte peper, voedingszuur (melkzuur [E270]), rozemarijn, conserveermiddel (kaliumsorbaat [E202]), natuurlijk rozemarijnaroma.
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 2.96g per 100 gram"
1727,2923,"Cheese, cold cuts, tapas",Snacks,AH Volgerijpte Limburgse cervelaat,3.25,,,,1.0,,1.0,"140 gPrijs per KG € 23,21",140 Gram,384,"Ingrediënten: varkensvleesᵃ, zout, melkeiwit, dextrose, peper, kleurend rodebietenpoeder, kaliumchloride (dieetzout), glucosestroop, antioxidant (extracten van rozemarijn [E392], natriumascorbaat [E301]), rook, natuurlijk aroma, conserveermiddel (natriumnitraat [E251]). ᵃBeter Leven keurmerk 1 ster.
Waarvan toegevoegde suikers 0.3g per 100 gram en waarvan toegevoegd zout 2.24g per 100 gram
Voor 100 g cervelaat is 129 g varkensvlees gebruikt."
1728,2925,"Cheese, cold cuts, tapas",Snacks,AH Gehaktballetjes Indisch,2.75,,,,1.0,1.0,1.0,"110 gPrijs per KG € 25,00",110 Gram,297,"Ingrediënten: 69% varkensvlees, 10% rundvlees, aardappelzetmeel, gedroogde groente (ui, prei, rode paprika), specerijen, bamboevezel, melasse, suiker, zout, voedingszuur (kaliumlactaat [E326], natriumacetaat [E262], azijnzuur [E260]), aroma, rijstebloem, natuurlijk aroma, gehydrolyseerd raapeiwit, dextrose, plantaardige olie (raap, zonnebloem), azijn, gistextract, gefermenteerde sojaboon, maltodextrine, mosterdmeel, gekaramelliseerde suiker.
Waarvan toegevoegde suikers 3.4g per 100 gram en waarvan toegevoegd zout 1.10g per 100 gram"
1729,2928,"Cheese, cold cuts, tapas",Snacks,Mora Gehaktballetjes in zoetzure saus,2.15,,,,,,,"160 gPrijs per KG € 13,44",160 Gram,155,"Ingrediënten:
Water, rundvlees 20%, suiker, azijn, pruimenpuree (pruimen, suiker, vezels), tomatenpuree, plantaardige oliën (raap, zonnebloem), gemodificeerd maïszetmeel, paneermeel (TARWEbloem, water, gist, zout), ui, sambal manis (sambal [rode peper, zout], melasse, water, gefrituurde ui [ui, palmolie, TARWEbloem, zout], suiker, SOJAsaus [water, SOJAbonen, TARWE, zout], gemodificeerd maïszetmeel, kruiden en specerijen, zout, natuurlijk aroma, aardappelzetmeel, SOJA-eiwit concentraat, zout, natuurlijk aroma (bevat TARWE, SOJA), dextrose, knoflook, kruiden en specerijen, maltodextrine, stabilisatoren: E450 en E451. Kan sporen van PINDA en MELK bevatten.
""E""-nummers zijn door de EU goedgekeurde hulpstoffen. 35% Vleessamenstelling / 65% zoetzuresaus."
1730,2929,"Cheese, cold cuts, tapas",Snacks,AH Garnalen in knoflookmarinade,2.75,,,,1.0,1.0,,"70 gPrijs per KG € 39,29",70 Gram,296,"Ingrediënten: 68% garnaal, plantaardige olie (raap, zonnebloem [in wisselende verhoudingen]), zout, 1,2% knoflook, voedingszuur (natriumacetaat [E262], melkzuur [E270], azijnzuur [E260], natriumcitraat [E331], citroenzuur [E330]), specerijen (o.a. 0,5% knoflookgranulaat), zeezout, kruiden, voedingsvezel (inuline, citrus), azijn, natuurlijk aroma, knoflookextract.
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 1.62g per 100 gram"
1731,2932,"Cheese, cold cuts, tapas",Snacks,AH Gemarineerde tomaatjes,2.25,,,1.0,1.0,1.0,,"100 gPrijs per KG € 22,50",100 Gram,145,"Ingrediënten: 89% semigedroogde tomaat, zonnebloemolie, kruiden, knoflookpoeder, zout, voedingszuur (citroenzuur [E330]), conserveermiddel (kaliumsorbaat [E202]).
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 0.50g per 100 gram"
1732,2935,"Cheese, cold cuts, tapas",Snacks,AH Sweetpeppers met verse kaas,4.5,,1.0,,1.0,,,"160 gPrijs per KG € 28,13",160 Gram,257,"Ingrediënten: 36% roomkaas, 34% zoete pepers, raapolie, suiker, azijn, water, conserveermiddel (natriumbenzoaat [E211], kaliumsorbaat [E202], melkzuur [E270]), verdikkingsmiddel (xanthaangom [E415]), zuurteregelaar (calciumchloride [E509]), voedingszuur (citroenzuur [E330]).
Waarvan toegevoegde suikers 12g per 100 gram en waarvan toegevoegd zout 0.43g per 100 gram"
1733,2937,"Cheese, cold cuts, tapas",Snacks,AH Manchego puntjes,4.0,,,,1.0,,,"105 gPrijs per KG € 38,10",105 Gram,420,"Ingrediënten: schapenmelk, zout, stabilisator (calciumchloride [E509]), zuursel, stremsel, conserveermiddel (ei-lysozym [E1105]). 
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 1.95g per 100 gram"
1734,2939,"Cheese, cold cuts, tapas",Snacks,AH Spaanse besos de fuet,3.25,,,,1.0,,,"86 gPrijs per KG € 37,79",86 Gram,500,"Ingrediënten: varkensvlees, rundercollageen, zout, lactose, dextrine, specerijen, conserveermiddel (natriumnitriet [E250], kaliumnitraat [E252]), antioxidant (natriumerythorbaat [E316]), schimmelcultuur.
Waarvan toegevoegde suikers 1.0g per 100 gram en waarvan toegevoegd zout 4.20g per 100 gram
Voor 100 g Spaanse Besos de Fuet is 165 g varkensvlees gebruikt."
1735,2940,"Cheese, cold cuts, tapas",Snacks,AH Indonesische kipsatespiesjes,2.75,,,,,1.0,1.0,"95 gPrijs per KG € 28,95",95 Gram,234,"Ingrediënten: 82% kippenvlees, specerijen (mosterd, knoflook, koriander, komijn, gember, ui, paprika, peper, chili), zonnebloemolie, suiker, natuurlijk aroma (tarwe, soja), zout, voedingszuur (citroenzuur [E330], kaliumlactaat [E326], natriumacetaat [E262]), dextrose, voedingsvezel (aardappel, citrus, bamboe), zetmeel (rijst, sago), citroensappoeder, gebufferd azijnpoeder (conserverend ingrediënt), citroengras.
Waarvan toegevoegde suikers 3.1g per 100 gram en waarvan toegevoegd zout 1.70g per 100 gram"
1736,2942,"Cheese, cold cuts, tapas",Snacks,AH Tapas wrap kruidenroomkaas ham,3.25,,,,,,,"127 gPrijs per KG € 25,59",122 Gram,224,"Ingrediënten: tarwebloem, 22% roomkaas, 19% varkensvlees, water, volle yoghurt, aardappelzetmeel, raapolie, stabilisator (difosfaat [E450], carrageen [E407], trifosfaat [E451]), zout, rijsmiddel (natriumcarbonaat [E500]), voedingszuur (appelzuur [E296]), spinazie, dextrose, gemodificeerd maïszetmeel, tarwevezel, conserveermiddel (natriumnitriet [E250], natriumbenzoaat [E211], kaliumsorbaat [E202]), 0,09% bieslook, glucosestroop, natuurlijk aroma, gejodeerd zout, antioxidant (natriumascorbaat [E301]), rookaroma, gehydrolyseerd maïseiwit, knoflookpuree, meelverbeteraar (l-cysteïne [E920]). 
Waarvan toegevoegde suikers 0.3g per 100 gram en waarvan toegevoegd zout 1.13g per 100 gram"
1737,2943,"Cheese, cold cuts, tapas",Snacks,Los Taqueros Empanadas rund,3.75,,,,,,,10 stuks,10 Stuks (piece),253,"Ingrediënten: 36% TARWEBLOEM, water, 14% gegaard rundvlees, paprika, room (MELK), ui, shea butter, plantaardige oliën (kokos, koolzaad, zonnebloem), zout, chilipeper, EI-EIWITPOEDER, EIGEELPOEDER,
zuurteregelaar (kaliumacetaat), gemodificeerd zetmeel, kruiden, MELKPOEDER, specerijen, knoflook, voedingszuur (citroenzuur), emulgatoren (mono- en diglyceriden van vetzuren, zonnebloemlecithine), MELKEIWIT, verdikkingsmiddel (methylcellulose), LACTOSE (MELK), zetmeel, stabilisator (carrageen), rijsmiddelen (dinatriumdifosfaat, natriumwaterstofcarbonaat), azijn, TARWEMOUTMEEL, meelverbeteraar (ascorbinezuur), conserveermiddel (kaliumsorbaat), glucosestroop, maltodextrine"
1738,2944,"Cheese, cold cuts, tapas",Snacks,AH Leverworst,2.25,,,,1.0,1.0,1.0,"140 gPrijs per KG € 16,07",140 Gram,251,"Ingrediënten: 25% varkensleverᵃ, 20% varkensvleesᵃ, water, varkenscollageenᵃ, varkensspekᵃ, aardappelzetmeel, voedingszuur (natriumlactaat [E325], natriumacetaat [E262]), zout, specerijen (o.a. mosterd), dextrose, aroma, varkenshemoglobine, suiker, gedroogde prei, gistextract, maltodextrine, conserveermiddel (natriumnitriet [E250]). ᵃBeter Leven keurmerk 1 ster.
Waarvan toegevoegde suikers 0.5g per 100 gram en waarvan toegevoegd zout 0.97g per 100 gram"
